empresa_cnpj,empresa_razaoSocial,processo_numero,peticao_expediente,peticao_dataEntrada,assunto_descricao,situacao_descricao,peticao_dataPublicacao,Tempo_Peticao
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351674547201561,960156152,2015-11-03 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Concentração Nova no País,Foi publicado o deferimento do processo ou da petição.,2019-07-15 00:00:00-03:00,1350
4522600000170,LUNDBECK BRASIL LTDA,25351673294202177,2465942218,2021-06-25 00:00:00-03:00,Medicamento Inovador - Registro de Medicamento com Inovação Diversa,Foi publicado o indeferimento do processo ou da petição.,2023-09-04 00:00:00-03:00,801
5161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25351673261202216,5110818226,2022-12-30 11:00:21-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-06-24 00:00:00-03:00,541
61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,25351673259202239,5110784228,2022-12-30 11:00:18-03:00,MEDICAMENTO NOVO - Registro de Concentração Nova no País,Foi publicado o deferimento do processo ou da petição.,2024-04-08 00:00:00-03:00,464
18459628000115,BAYER S.A.,25351673258202022,4447395208,2020-12-16 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2023-01-16 00:00:00-03:00,761
83874628000143,LABORATÓRIO FARMACÊUTICO ELOFAR LTDA,25351673177201999,3219869198,2019-11-22 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-12-14 00:00:00-03:00,388
30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,25351672659202065,4446536200,2020-12-16 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-05-23 00:00:00-03:00,523
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351672195202178,4345236211,2021-11-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-06-12 00:00:00-03:00,586
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351672191202190,4345211216,2021-11-03 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2023-11-27 00:00:00-03:00,754
6597801000162,THEODORO F SOBRAL & CIA LTDA,25351671826201755,2239299178,2017-11-28 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-09-03 00:00:00-03:00,279
23668196000192,MR PHARMA LTDA,25351671440201913,3209894194,2019-11-21 00:00:00-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-08-10 00:00:00-03:00,263
5254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA,25351671016202266,5107605225,2022-12-29 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-10-20 00:00:00-03:00,1026
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351670734202215,5107025221,2022-12-29 10:45:47-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-07-22 00:00:00-03:00,570
5333542000108,TEVA FARMACÊUTICA LTDA.,25351669007201908,3198979191,2019-11-20 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-03-20 00:00:00-03:00,1216
3959540000195,KEMMI PHARMA LTDA,25351668809201901,3198438190,2019-11-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2021-06-14 00:00:00-03:00,572
33781055000135,FUNDACAO OSWALDO CRUZ,25351668686201908,3198301194,2019-11-20 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2020-07-27 00:00:00-03:00,250
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351668638201592,952289151,2015-10-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-08-14 00:00:00-03:00,655
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351668630201864,928013188,2018-09-25 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento com mesmo(s) IFA(s) de Medicamento Novo já registrado,Foi publicado o deferimento do processo ou da petição.,2020-01-06 00:00:00-03:00,468
11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA,25351668567201511,952205151,2015-10-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-12-17 00:00:00-03:00,1145
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351668316201709,2234538178,2017-11-27 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2020-08-03 00:00:00-03:00,980
5399786000185,UNICHEM FARMACÊUTICA DO BRASIL LTDA,25351668314201710,2234531171,2017-11-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-08-24 00:00:00-03:00,1001
61190096000192,EUROFARMA LABORATORIOS S.A.,25351668104201904,3192321190,2019-11-19 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-05-23 00:00:00-03:00,916
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351668078201905,3192223191,2019-11-19 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-05-16 00:00:00-03:00,909
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351667267201583,950455159,2015-10-29 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-10-14 00:00:00-03:00,1446
17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,25351667103201751,2232809172,2017-11-24 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-03-12 00:00:00-03:00,108
3485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,25351665327201729,2229619171,2017-11-23 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-05-04 00:00:00-03:00,893
6172459000159,NUTRIEX IMPORTACAO E EXPORTACAO DE PRODUTOS NUTRICIONAIS E FARMOQUIMICOS LTDA,25351664775201598,947093150,2015-10-28 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-12-11 00:00:00-03:00,775
6172459000159,NUTRIEX IMPORTACAO E EXPORTACAO DE PRODUTOS NUTRICIONAIS E FARMOQUIMICOS LTDA,25351664771201520,947086157,2015-10-28 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2018-01-08 00:00:00-03:00,803
62462015000129,APSEN FARMACEUTICA S/A,25351664460202063,4432739201,2020-12-15 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o indeferimento do processo ou da petição.,2024-05-13 00:00:00-03:00,1245
56998701000116,ABBOTT LABORATORIOS DO BRASIL LTDA,25351664437202079,4432709209,2020-12-15 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2022-11-16 00:00:00-03:00,701
56998701000116,ABBOTT LABORATORIOS DO BRASIL LTDA,25351664434202035,4432704208,2020-12-15 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Concentração Nova no País,Foi publicado o indeferimento do processo ou da petição.,2022-10-24 00:00:00-03:00,678
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351664410202086,4432614209,2020-12-15 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-12-05 00:00:00-03:00,720
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351664401202095,4432596207,2020-12-15 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-01-23 00:00:00-03:00,769
5161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25351664347202088,4432421209,2020-12-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-04-03 00:00:00-03:00,839
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351664346202033,4432338207,2020-12-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-01-23 00:00:00-03:00,769
62462015000129,APSEN FARMACEUTICA S/A,25351664035202074,4432022201,2020-12-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-08-30 00:00:00-03:00,258
61072393000133,PFIZER BRASIL LTDA,25351663939202244,5098081225,2022-12-27 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2023-12-29 00:00:00-03:00,367
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351663919202273,5098022220,2022-12-27 09:18:19-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2024-06-24 00:00:00-03:00,544
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351663612201977,3175275196,2019-11-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2020-01-20 00:00:00-03:00,63
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351663117202000,4431050201,2020-12-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-11-07 00:00:00-03:00,692
49324221000104,FRESENIUS KABI BRASIL LTDA,25351662877202253,5095958221,2022-12-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-04-16 00:00:00-03:00,477
31731807000128,SPECIALTY PHARMA GOIAS LTDA,25351662774201998,3173647195,2019-11-18 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2020-07-20 00:00:00-03:00,245
1858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.,25351662005202112,2432045215,2021-06-23 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-01-02 00:00:00-03:00,558
92691187000135,Laboratório Regius Ltda.,25351661680201568,943100154,2015-10-27 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-10-30 00:00:00-03:00,734
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351661432202256,5094177221,2022-12-26 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-10-14 00:00:00-03:00,658
64171697000146,ACCORD FARMACÊUTICA LTDA,25351661232201599,942543158,2015-10-27 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-05-30 00:00:00-03:00,2407
61190096000192,EUROFARMA LABORATORIOS S.A.,25351660984202085,2259443204,2020-07-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-08-30 00:00:00-03:00,413
15127898000130,MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA,25351660181202292,5091874225,2022-12-23 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2024-04-29 00:00:00-03:00,493
3485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,25351660071202069,2257943205,2020-07-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-10-24 00:00:00-03:00,833
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351658964201575,939671153,2015-10-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-03-16 00:00:00-03:00,1603
5333542000108,TEVA FARMACÊUTICA LTDA.,25351658924201705,2220602177,2017-11-21 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2019-03-25 00:00:00-03:00,489
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351658906201715,2220560178,2017-11-21 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-09-24 00:00:00-03:00,307
19585186000116,BIONORICA DO BRASIL DISTRIBUICAO E IMPORTACAO LTDA,25351657131202147,4319041213,2021-11-01 15:00:47-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-10-02 00:00:00-03:00,699
61068755000708,SANVAL COMERCIO E INDUSTRIA LTDA,25351657130202101,4319037215,2021-11-01 15:00:46-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2022-09-19 00:00:00-03:00,321
64171697000146,ACCORD FARMACÊUTICA LTDA,25351656802202071,4418003209,2020-12-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-12-05 00:00:00-03:00,721
17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,25351655158201591,934682151,2015-10-23 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-03-05 00:00:00-03:00,864
92695691000103,KLEY HERTZ FARMACEUTICA S.A,25351655005201933,3121470193,2019-11-12 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2021-12-20 00:00:00-03:00,769
2456955000183,NATULAB LABORATORIO S.A,25351655004201999,3121407190,2019-11-12 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-08-17 00:00:00-03:00,279
60874187000184,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,25351654677202146,2412512211,2021-06-22 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2023-03-06 00:00:00-03:00,622
64171697000146,ACCORD FARMACÊUTICA LTDA,25351652669202246,5081442227,2022-12-22 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2023-02-22 00:00:00-03:00,62
60862208000141,FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,25351652026201571,930721154,2015-10-22 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-09-11 00:00:00-03:00,690
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351651854202302,1054388231,2023-10-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-11-18 00:00:00-03:00,776
68949239000146,UNITED MEDICAL LTDA,25351651818202331,1054265235,2023-10-04 00:00:00-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo,Foi publicado o deferimento do processo ou da petição.,2024-12-23 00:00:00-03:00,446
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351651802202328,1054206230,2023-10-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-04-22 00:00:00-03:00,566
92690999000166,LABORATÓRIO WESP LTDA,25351651738201512,930401151,2015-10-22 00:00:00-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-05-02 00:00:00-03:00,558
58430828000160,BLAU FARMACEUTICA S.A.,25351651496201781,2209841171,2017-11-16 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-09-10 00:00:00-03:00,298
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351651478202267,5078462225,2022-12-21 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-06-10 00:00:00-03:00,537
61190096000192,EUROFARMA LABORATORIOS S.A.,25351651463202037,2226717204,2020-07-10 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-03-14 00:00:00-03:00,612
78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA,25351650873202141,2398653211,2021-06-21 00:00:00-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-05-16 00:00:00-03:00,329
64171697000146,ACCORD FARMACÊUTICA LTDA,25351650509201563,928681151,2015-10-21 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2018-07-09 00:00:00-03:00,992
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351649704201863,900859184,2018-09-17 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-07-06 00:00:00-03:00,658
33150764000112,BIOLAB FARMA GENERICOS LTDA,25351649523201548,927505153,2015-10-21 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2016-07-25 00:00:00-03:00,278
56998982000107,BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,25351648856202144,2395574211,2021-06-21 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2023-01-02 00:00:00-03:00,560
64171697000146,ACCORD FARMACÊUTICA LTDA,25351648048201577,925688151,2015-10-21 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-08-14 00:00:00-03:00,663
9058502000148,FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA,25351648019202204,5071679224,2022-12-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-05-27 00:00:00-03:00,524
61190096000192,EUROFARMA LABORATORIOS S.A.,25351645455202213,5067601226,2022-12-19 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-11-20 00:00:00-03:00,336
17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,25351645263202215,5066785228,2022-12-19 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-11-25 00:00:00-03:00,707
33078528000132,TORRENT DO BRASIL LTDA,25351645114202329,1043289232,2023-10-02 09:37:25-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2024-07-22 00:00:00-03:00,293
